Product,Status,Release Date,Cores,Max. Turbo Freq.(GHz),Base Freq.(GHz),Cache(MB),Cache Info,Integrated Graphics
"Mobile Celeron 1.13 GHz, 256K Cache, 133 MHz FSB",Discontinued,N/A,1,N/A,1.13,0.25,L2 Cache,N/A
"Mobile Celeron 1.06 GHz, 256K Cache, 133 MHz FSB",Discontinued,N/A,1,N/A,1.06,0.25,L2 Cache,N/A
"Mobile Celeron 1.00 GHz, 256K Cache, 133 MHz FSB",Discontinued,N/A,1,N/A,1.00,0.25,L2 Cache,N/A
"Mobile Celeron 933 MHz, 128K Cache, 133 MHz FSB",Discontinued,N/A,1,N/A,0.933,0.125,L2 Cache,N/A
"Mobile Celeron 900 MHz, 128K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,0.90,0.125,L2 Cache,N/A
"Mobile Celeron 866 MHz, 128K Cache, 133 MHz FSB",Discontinued,N/A,1,N/A,0.866,0.125,L2 Cache,N/A
"Mobile Celeron 850 MHz, 128K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,0.85,0.125,L2 Cache,N/A
"Mobile Celeron 800 MHz, 128K Cache, 133 MHz FSB",Discontinued,N/A,1,N/A,0.80,0.125,L2 Cache,N/A
"Mobile Celeron 800 MHz, 128K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,0.80,0.125,L2 Cache,N/A
"Mobile Celeron 750 MHz, 128K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,0.75,0.125,L2 Cache,N/A
"Mobile Celeron 733 MHz, 256K Cache, 133 MHz FSB",Discontinued,N/A,1,N/A,0.733,0.25,L2 Cache,N/A
"Mobile Celeron 733 MHz, 128K Cache, 133 MHz FSB",Discontinued,N/A,1,N/A,0.733,0.125,L2 Cache,N/A
"Mobile Celeron 700 MHz, 128K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,0.70,0.125,L2 Cache,N/A
"Mobile Celeron LV 650 MHz, 256K Cache, 100 MHz FSB",Discontinued,Q4'01,1,N/A,0.65,0.25,N/A,N/A
"Mobile Celeron 650 MHz, 128K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,0.65,0.125,L2 Cache,N/A
"Mobile Celeron 600 MHz, 128K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,0.60,0.125,L2 Cache,N/A
"Mobile Celeron 550 MHz, 128K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,0.55,0.125,L2 Cache,N/A
"Mobile Celeron 500 MHz, 128K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,0.50,0.125,L2 Cache,N/A
"Mobile Celeron 466 MHz, 128K Cache, 66 MHz FSB",Discontinued,N/A,1,N/A,0.466,0.125,L2 Cache,N/A
"Mobile Celeron 450 MHz, 128K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,0.45,0.125,L2 Cache,N/A
"Mobile Celeron 433 MHz, 128K Cache, 66 MHz FSB",Discontinued,N/A,1,N/A,0.433,0.125,L2 Cache,N/A
"Mobile Celeron LV 400 MHz, 128K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,0.40,0.125,L2 Cache,N/A
"Mobile Celeron 400 MHz, 128K Cache, 66 MHz FSB",Discontinued,N/A,1,N/A,0.40,0.125,L2 Cache,N/A
"Mobile Celeron 366 MHz, 128K Cache, 66 MHz FSB",Discontinued,N/A,1,N/A,0.366,0.125,L2 Cache,N/A
"Mobile Celeron 300 MHz, 128K Cache, 66 MHz FSB",Discontinued,N/A,1,N/A,0.30,0.125,L2 Cache,N/A
"Mobile Celeron 266 MHz, 128K Cache, 66 MHz FSB",Discontinued,N/A,1,N/A,0.266,0.125,L2 Cache,N/A
"Celeron 2.80 GHz, 128K Cache, 400 MHz FSB",Discontinued,N/A,1,N/A,2.80,0.125,L2 Cache,N/A
"Celeron 2.70 GHz, 128K Cache, 400 MHz FSB",Discontinued,N/A,1,N/A,2.70,0.125,L2 Cache,N/A
"Celeron 2.60 GHz, 128K Cache, 400 MHz FSB",Discontinued,N/A,1,N/A,2.60,0.125,L2 Cache,N/A
"Celeron 2.50 GHz, 128K Cache, 400 MHz FSB",Discontinued,Q1'02,1,N/A,2.50,0.125,L2 Cache,N/A
"Celeron 2.40 GHz, 256K Cache, 533 MHz FSB",Discontinued,N/A,1,N/A,2.40,0.25,L2 Cache,N/A
"Celeron 2.40 GHz, 128K Cache, 400 MHz FSB",Discontinued,N/A,1,N/A,2.40,0.125,L2 Cache,N/A
"Celeron 2.30 GHz, 128K Cache, 400 MHz FSB",Discontinued,N/A,1,N/A,2.30,0.125,L2 Cache,N/A
"Celeron 2.20 GHz, 128K Cache, 400 MHz FSB",Discontinued,N/A,1,N/A,2.20,0.125,L2 Cache,N/A
"Celeron 2.10 GHz, 128K Cache, 400 MHz FSB",Discontinued,N/A,1,N/A,2.10,0.125,L2 Cache,N/A
"Celeron 2.00 GHz, 128K Cache, 400 MHz FSB",Discontinued,Q1'02,1,N/A,2.00,0.125,L2 Cache,N/A
"Celeron 1.83 GHz, 1M Cache, 667 MHz FSB",Discontinued,Q1'07,1,N/A,1.83,1,L2 Cache,N/A
"Celeron 1.80 GHz, 128K Cache, 400 MHz FSB",Discontinued,N/A,1,N/A,1.80,0.125,L2 Cache,N/A
"Celeron 1.70 GHz, 128K Cache, 400 MHz FSB",Discontinued,Q1'02,1,N/A,1.70,0.125,L2 Cache,N/A
"Celeron 1.66 GHz, 1M Cache, 667 MHz FSB",Discontinued,Q1'06,1,N/A,1.66,1,L2 Cache,N/A
"Celeron 1.40 GHz, 256K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,1.40,0.25,L2 Cache,N/A
"Celeron 1.30 GHz, 256K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,1.30,0.25,L2 Cache,N/A
"Celeron 1.20 GHz, 256K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,1.20,0.25,L2 Cache,N/A
"Celeron 1.10 GHz, 256K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,1.10,0.25,L2 Cache,N/A
"Celeron 1.10 GHz, 128K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,1.10,0.125,L2 Cache,N/A
"Celeron 1.00 GHz, 256K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,1.00,0.25,L2 Cache,N/A
"Celeron 1.00 GHz, 128K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,1.00,0.125,L2 Cache,N/A
"Celeron 950 MHz, 128K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,0.95,0.125,L2 Cache,N/A
"Celeron 900 MHz, 256K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,0.90,0.25,L2 Cache,N/A
"Celeron 900 MHz, 128K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,0.90,0.125,L2 Cache,N/A
"Celeron 850 MHz, 128K Cache, 100 MHz FSB",Discontinued,Q1'00,1,N/A,0.85,0.125,L2 Cache,N/A
"Celeron 800 MHz, 128K Cache, 100 MHz FSB",Discontinued,N/A,1,N/A,0.80,0.125,L2 Cache,N/A
"Celeron 766 MHz, 128K Cache, 66 MHz FSB",Discontinued,N/A,1,N/A,0.766,0.125,L2 Cache,N/A
"Celeron 733 MHz, 128K Cache, 66 MHz FSB",Discontinued,Q1'00,1,N/A,0.733,0.125,L2 Cache,N/A
"Celeron 700 MHz, 128K Cache, 66 MHz FSB",Discontinued,N/A,1,N/A,0.70,0.125,L2 Cache,N/A
"Celeron 667 MHz, 128K Cache, 66 MHz FSB",Discontinued,N/A,1,N/A,0.667,0.125,L2 Cache,N/A
"Celeron 633 MHz, 128K Cache, 66 MHz FSB",Discontinued,N/A,1,N/A,0.633,0.125,L2 Cache,N/A
"Celeron 500 MHz, 128K Cache, 66 MHz FSB",Discontinued,N/A,1,N/A,0.50,0.125,L2 Cache,N/A
"Celeron 566 MHz, 128K Cache, 66 MHz FSB",Discontinued,Q1'00,1,N/A,0.566,0.125,L2 Cache,N/A
"Celeron 600 MHz, 128K Cache, 66 MHz FSB",Discontinued,N/A,1,N/A,0.60,0.125,L2 Cache,N/A
"Celeron 533 MHz, 128K Cache, 66 MHz FSB",Discontinued,N/A,1,N/A,0.533,0.125,L2 Cache,N/A
"Celeron 466 MHz, 128K Cache, 66 MHz FSB",Discontinued,N/A,1,N/A,0.466,0.125,N/A,N/A
"Celeron 433 MHz, 128K Cache, 66 MHz FSB",Discontinued,Q2'99,1,N/A,0.433,0.125,L2 Cache,N/A
"Celeron 400 MHz, 128K Cache, 66 MHz FSB",Discontinued,N/A,1,N/A,0.40,0.125,L2 Cache,N/A
"Celeron 366 MHz, 128K Cache, 66 MHz FSB",Discontinued,Q1'99,1,N/A,0.366,0.125,L2 Cache,N/A
"Celeron 333 Mhz, 128K Cache, 66 MHz FSB",Discontinued,N/A,1,N/A,0.333,0.125,L2 Cache,N/A
"Celeron 300 MHz, 128K Cache, 66 MHz FSB",Discontinued,Q1'99,1,N/A,0.30,0.125,L2 Cache,N/A
"Celeron 300 MHz, 66 MHz FSB",Discontinued,N/A,1,N/A,0.30,0.5,L2 Cache,N/A
"Celeron 266 MHz, 66 MHz FSB",Discontinued,N/A,1,N/A,0.266,N/A,N/A,N/A
